author1,title1,joined,centend,centstart,language,number,author0,title0
suetoniusde vita caesarum ,de vita caesarum  divus iulius,suetonius:de vita caesarum : divus iulius,,,,84037,,
claudian,gigantomachia,claudian:gigantomachia,,,,84039,,
cato the elder,fr.,cato the elder:fr.,,,,84045,,
porphyrion,commentarium in q. horatium flaccum,porphyrion:commentarium in q. horatium flaccum,,,,84046,,
calpurnius,fr.,calpurnius:fr.,,,,84047,,
posidonius,historiae post polybium,posidonius:historiae post polybium,,,,84050,,
pythagoras,apud stob. 4.1.80 wachsmuth-hense,pythagoras:apud stob. 4.1.80 wachsmuth-hense,,,,84056,,
eustathios,on the iliad,eustathios:on the iliad,,,,84058,,
stesichorus,sack of troy,stesichorus:sack of troy,,,,84059,,
cratinus,dionysalexandros,cratinus:dionysalexandros,,,,84060,,
seneca the younger,origo gentis romanae,seneca the younger:origo gentis romanae,,,,84061,,
iamblichus,fr.,iamblichus:fr.,,,,84062,,
eustathios,on the odyssey,eustathios:on the odyssey,,,,84064,,
eustathios,comm. on dion. periegetes (ed. müller),eustathios:comm. on dion. periegetes (ed. müller),,,,84066,,
eustathios,funeral orat. for manuel (ed. bourbouhakis),eustathios:funeral orat. for manuel (ed. bourbouhakis),,,,84067,,
eustathios,preface on pindar (ed. kambylis),eustathios:preface on pindar (ed. kambylis),,,,84068,,
eustathios,letters (ed. kolovou),eustathios:letters (ed. kolovou),,,,84069,,
sophocles,laocoon,sophocles:laocoon,,,,84073,,
procopius of gaza,ekphrasis eikonos,procopius of gaza:ekphrasis eikonos,,,,84074,,
hebrew bible,est.,hebrew bible:est.,,,,84077,,
eustathios,capture of thessalonike (ed. kyriakidis),eustathios:capture of thessalonike (ed. kyriakidis),,,,84080,,
epigraphy,cid i,epigraphy:cid i,,,,84081,,
papyri,hellenica oxyrhynchia,papyri:hellenica oxyrhynchia,,,,84082,,
hermogenes,on forms,hermogenes:on forms,,,,84084,,
hebrew bible,'1 kings,hebrew bible:'1 kings,,,,84085,,
hebrew bible,'2 sam.,hebrew bible:'2 sam.,,,,84086,,
hebrew bible,'1 sam.,hebrew bible:'1 sam.,,,,84087,,
hugo grotius,erotopaegnia,hugo grotius:erotopaegnia,,,,84092,,
homeric hymns,hymn to mercury,homeric hymns:hymn to mercury,,,,84093,,
anon.,scholia to hesiod,anon.:scholia to hesiod,,,,84094,,
anon.,theocritus scholia,anon.:theocritus scholia,,,,84095,,
hebrew bible,numeri,hebrew bible:numeri,,,,84096,,
babylonian talmud,1 corinthias,babylonian talmud:1 corinthias,,,,84097,,
new testament,collosians,new testament:collosians,,,,84100,,
cyprian,treatise,cyprian:treatise,,,,84101,,
dead sea scrolls,4q393,dead sea scrolls:4q393,,,,84102,,
dead sea scrolls,4q400-406,dead sea scrolls:4q400-406,,,,84103,,
hebrew bible,maleachi,hebrew bible:maleachi,,,,84104,,
jerome,commentarioli in psalmos,jerome:commentarioli in psalmos,,,,84108,,
dead sea scrolls,4q196-200,dead sea scrolls:4q196-200,,,,84114,,
dead sea scrolls,11q14,dead sea scrolls:11q14,,,,84115,,
dead sea scrolls,1q26,dead sea scrolls:1q26,,,,84118,,
dead sea scrolls,4q415,dead sea scrolls:4q415,,,,84119,,
triodon,antiphon,triodon:antiphon,,,,84122,,
dead sea scrolls,"4q159,1-5","dead sea scrolls:4q159,1-5",,,,84124,,
dead sea scrolls,4q185,dead sea scrolls:4q185,,,,84125,,
dead sea scrolls,4q525,dead sea scrolls:4q525,,,,84127,,
dead sea scrolls,1q22,dead sea scrolls:1q22,,,,84128,,
dead sea scrolls,11q13,dead sea scrolls:11q13,,,,84129,,
sextus empiricus,moralia,sextus empiricus:moralia,,,,84130,,
dead sea scrolls,11qber,dead sea scrolls:11qber,,,,84132,,
dead sea scrolls,11q22,dead sea scrolls:11q22,,,,84133,,
papyri,chr.wilck.,papyri:chr.wilck.,,,,84134,,
origen,frag. eph.,origen:frag. eph.,,,,84138,,
epiphanius of salamis,elenchos,epiphanius of salamis:elenchos,,,,84141,,
new testament,6. rabbinic literature,new testament:6. rabbinic literature,,,,84142,,
dead sea scrolls,4q504-506,dead sea scrolls:4q504-506,,,,84143,,
septuagint,odes of solomon,septuagint:odes of solomon,,,,84144,,
dead sea scrolls,4q418a,dead sea scrolls:4q418a,,,,84145,,
dead sea scrolls,4q382,dead sea scrolls:4q382,,,,84147,,
dead sea scrolls,4q196,dead sea scrolls:4q196,,,,84148,,
ep.,gest. pel.,ep.:gest. pel.,,,,84149,,
pelagius,expositiones,pelagius:expositiones,,,,84152,,
ep.,ench.,ep.:ench.,,,,84154,,
ep.,gn. litt.,ep.:gn. litt.,,,,84156,,
ep.,gr. et pecc. or.,ep.:gr. et pecc. or.,,,,84162,,
ep.,c. ep. pel.,ep.:c. ep. pel.,,,,84164,,
ep.,exp. prop. rm.,ep.:exp. prop. rm.,,,,84167,,
augustine,cont.,augustine:cont.,,,,84170,,
cicero,inu.,cicero:inu.,,,,84172,,
ep.,io. eu. tr.,ep.:io. eu. tr.,,,,84173,,
ep.,gn. adu. man.,ep.:gn. adu. man.,,,,84175,,
augustine,mag.,augustine:mag.,,,,84176,,
ep.,gn. litt. inp.,ep.:gn. litt. inp.,,,,84177,,
marius victorinus,ad cand.,marius victorinus:ad cand.,,,,84178,,
ep.,f. et symb.,ep.:f. et symb.,,,,84180,,
augustine,b. uid.,augustine:b. uid.,,,,84182,,
ep.,gr. et lib. arb.,ep.:gr. et lib. arb.,,,,84183,,
augustine,s. dom. m.,augustine:s. dom. m.,,,,84185,,
ep.,exp. gal.,ep.:exp. gal.,,,,84188,,
bible,1 kingdoms,bible:1 kingdoms,,,,84189,,
dead sea scrolls,4q400-407,dead sea scrolls:4q400-407,,,,84190,,
dead sea scrolls,11q17,dead sea scrolls:11q17,,,,84191,,
anon.,second targum of esther,anon.:second targum of esther,,,,84194,,
anon.,yoma rabbah,anon.:yoma rabbah,,,,84195,,
anon.,targum canticles,anon.:targum canticles,,,,84199,,
dead sea scrolls,4q376,dead sea scrolls:4q376,,,,84202,,
dead sea scrolls,1q29,dead sea scrolls:1q29,,,,84204,,
dead sea scrolls,4q375,dead sea scrolls:4q375,,,,84205,,
augustine,gn. litt. inp.,augustine:gn. litt. inp.,,,,84208,,
augustine,c. ep. pel.,augustine:c. ep. pel.,,,,84209,,
augustine,gr. et pecc. or.,augustine:gr. et pecc. or.,,,,84210,,
augustine,loc.,augustine:loc.,,,,84211,,
jerome,commentarii in epistulam pauli apostoli ad galatas,jerome:commentarii in epistulam pauli apostoli ad galatas,,,,84220,,
augustine,erfurt,augustine:erfurt,,,,84221,,
augustine,exp. gal.,augustine:exp. gal.,,,,84222,,
epistula ad menoch,f.,epistula ad menoch:f.,,,,84224,,
augustine,lambot,augustine:lambot,,,,84225,,
augustine,ep. io. tr.,augustine:ep. io. tr.,,,,84228,,
augustine,c. ep. man.,augustine:c. ep. man.,,,,84229,,
augustine,c. s. arrian.,augustine:c. s. arrian.,,,,84230,,
heraclitus,all.,heraclitus:all.,,,,84231,,
josephus flavius,letter to aristeas,josephus flavius:letter to aristeas,,,,84233,,
john chrysostom,hom. gal.,john chrysostom:hom. gal.,,,,84236,,
dead sea scrolls,4q162,dead sea scrolls:4q162,,,,84241,,
dead sea scrolls,4q163,dead sea scrolls:4q163,,,,84242,,
anon.,scholion to meg. taanit,anon.:scholion to meg. taanit,,,,84243,,
anon.,midrash agur,anon.:midrash agur,,,,84244,,
palestinian talmud,eruv.,palestinian talmud:eruv.,,,,84245,,
mishnah,maʿaś. š.,mishnah:maʿaś. š.,,,,84248,,
josephus flavius,lab,josephus flavius:lab,,,,84249,,
tertullian,the lives of simeon stylites,tertullian:the lives of simeon stylites,,,,84257,,
anan isho,book of paradise,anan isho:book of paradise,,,,84258,,
anon.,the life of onnophrius,anon.:the life of onnophrius,,,,84259,,
anan isho,wit and wisdom,anan isho:wit and wisdom,,,,84260,,
anon.,collectio monastica,anon.:collectio monastica,,,,84261,,
the history of the monks of syria,the history of the monks of syria,the history of the monks of syria:the history of the monks of syria,,,,84264,,
paphnutius of scetis,histories of the monks of upper egypt,paphnutius of scetis:histories of the monks of upper egypt,,,,84266,,
anon.,"synodicon orientale, canons","anon.:synodicon orientale, canons",,,,84267,,
anonymous apophthegmata,anonymous apophthegmata,anonymous apophthegmata:anonymous apophthegmata,,,,84269,,
dead sea scrolls,'4q381,dead sea scrolls:'4q381,,,,84274,,
dead sea scrolls,'4q434,dead sea scrolls:'4q434,,,,84276,,
anon.,midr. ps.,anon.:midr. ps.,,,,84277,,
anon.,targum,anon.:targum,,,,84279,,
dead sea scrolls,4q166,dead sea scrolls:4q166,,,,84296,,
dead sea scrolls,'4q242,dead sea scrolls:'4q242,,,,84300,,
dead sea scrolls,1qbook o giants,dead sea scrolls:1qbook o giants,,,,84301,,
dead sea scrolls,'2qsirach,dead sea scrolls:'2qsirach,,,,84305,,
strabo,georg.,strabo:georg.,,,,84306,,
homer,epigr.,homer:epigr.,,,,84308,,
dead sea scrolls,4q432,dead sea scrolls:4q432,,,,84309,,
jerome,hom. matth.,jerome:hom. matth.,,,,84310,,
dead sea scrolls,4q261,dead sea scrolls:4q261,,,,84313,,
dead sea scrolls,4qenastra,dead sea scrolls:4qenastra,,,,84314,,
dead sea scrolls,4qenb,dead sea scrolls:4qenb,,,,84316,,
daniel,daniel,daniel:daniel,,,,84318,,
dead sea scrolls,1qnoah,dead sea scrolls:1qnoah,,,,84319,,
dead sea scrolls,4qenc,dead sea scrolls:4qenc,,,,84320,,
dead sea scrolls,4qend,dead sea scrolls:4qend,,,,84321,,
dead sea scrolls,4qene,dead sea scrolls:4qene,,,,84322,,
dead sea scrolls,cd a,dead sea scrolls:cd a,,,,84323,,
dead sea scrolls,4qengiantsa,dead sea scrolls:4qengiantsa,,,,84325,,
johannes cassianus,collatio,johannes cassianus:collatio,,,,84326,,
dead sea scrolls,'2qengiants ar,dead sea scrolls:'2qengiants ar,,,,84332,,
dead sea scrolls,4qengiantsa ar rag.7a-8,dead sea scrolls:4qengiantsa ar rag.7a-8,,,,84333,,
dead sea scrolls,4qengiantsb ii,dead sea scrolls:4qengiantsb ii,,,,84334,,
dead sea scrolls,6qpapengiants ar,dead sea scrolls:6qpapengiants ar,,,,84335,,
epigraphy,"naveh and shaked, ed., amb","epigraphy:naveh and shaked, ed., amb",,,,84337,,
epigraphy,"naveh and shaked, ed., msf","epigraphy:naveh and shaked, ed., msf",,,,84338,,
anon.,yalqut reubeni,anon.:yalqut reubeni,,,,84339,,
qohelet,qohelet,qohelet:qohelet,,,,84345,,
dead sea scrolls,1qs (rule o the community) viii,dead sea scrolls:1qs (rule o the community) viii,,,,84346,,
dead sea scrolls,1qengiantsa ar,dead sea scrolls:1qengiantsa ar,,,,84349,,
dead sea scrolls,4qengiantsa ar rag.1,dead sea scrolls:4qengiantsa ar rag.1,,,,84350,,
dead sea scrolls,4qengiantsa ar rag.7 i,dead sea scrolls:4qengiantsa ar rag.7 i,,,,84351,,
dead sea scrolls,4qengiantsa ar rag.8,dead sea scrolls:4qengiantsa ar rag.8,,,,84352,,
daniel,nehemiah,daniel:nehemiah,,,,84353,,
pseudo-eupolemus,apud eusebius praeparatio evangelica,pseudo-eupolemus:apud eusebius praeparatio evangelica,,,,84354,,
cyril of alexandria,didascalia apostolorum,cyril of alexandria:didascalia apostolorum,,,,84355,,
hermian,irrisio,hermian:irrisio,,,,84356,,
priscillian,liber de fide,priscillian:liber de fide,,,,84357,,
rufinus,sifre deuteronomy,rufinus:sifre deuteronomy,,,,84358,,
dead sea scrolls,4q422,dead sea scrolls:4q422,,,,84363,,
dead sea scrolls,4q504-506,dead sea scrolls:4q504-506,,,,84364,,
dead sea scrolls,4q303,dead sea scrolls:4q303,,,,84368,,
dead sea scrolls,4qinstructionc(4q417),dead sea scrolls:4qinstructionc(4q417),,,,84370,,
dead sea scrolls,"1 + 2 v xviii, 2-1 + 2 vi xix, 18, 289","dead sea scrolls:1 + 2 v xviii, 2-1 + 2 vi xix, 18, 289",,,,84372,,
dead sea scrolls,4q435,dead sea scrolls:4q435,,,,84373,,
dead sea scrolls,4q436,dead sea scrolls:4q436,,,,84374,,
anon.,memar marqah,anon.:memar marqah,,,,84375,,
dead sea scrolls,4qexodd (4q15),dead sea scrolls:4qexodd (4q15),,,,84376,,
dead sea scrolls,4qexode (4q16),dead sea scrolls:4qexode (4q16),,,,84377,,
dead sea scrolls,4qdeutj (4q37),dead sea scrolls:4qdeutj (4q37),,,,84378,,
dead sea scrolls,4qdeutk (4q38),dead sea scrolls:4qdeutk (4q38),,,,84379,,
dead sea scrolls,4qdeutn (4q41),dead sea scrolls:4qdeutn (4q41),,,,84380,,
dead sea scrolls,4qdeutq (4q44),dead sea scrolls:4qdeutq (4q44),,,,84381,,
dead sea scrolls,4qezeka (4q73),dead sea scrolls:4qezeka (4q73),,,,84382,,
dead sea scrolls,4qcanta(4q106),dead sea scrolls:4qcanta(4q106),,,,84383,,
dead sea scrolls,4qcantb(4q107),dead sea scrolls:4qcantb(4q107),,,,84384,,
dead sea scrolls,'5qdeut(5q1),dead sea scrolls:'5qdeut(5q1),,,,84385,,
aeschines,speeches,aeschines:speeches,,,,84386,,
dead sea scrolls,4qpsdana(4q243),dead sea scrolls:4qpsdana(4q243),,,,84387,,
dead sea scrolls,1q34,dead sea scrolls:1q34,,,,84388,,
dead sea scrolls,4q507,dead sea scrolls:4q507,,,,84389,,
dead sea scrolls,4q508,dead sea scrolls:4q508,,,,84390,,
dead sea scrolls,4qpsdana-b(4q243/244),dead sea scrolls:4qpsdana-b(4q243/244),,,,84391,,
dead sea scrolls,4qpsdanb(4q244),dead sea scrolls:4qpsdanb(4q244),,,,84392,,
dead sea scrolls,4qpse(4q87),dead sea scrolls:4qpse(4q87),,,,84393,,
dead sea scrolls,4qpsg(4q89),dead sea scrolls:4qpsg(4q89),,,,84394,,
dead sea scrolls,4qpsh(4q90),dead sea scrolls:4qpsh(4q90),,,,84395,,
dead sea scrolls,'5qps(5q5),dead sea scrolls:'5qps(5q5),,,,84396,,
dead sea scrolls,4qpsd(4q86),dead sea scrolls:4qpsd(4q86),,,,84397,,
dead sea scrolls,4q380-381,dead sea scrolls:4q380-381,,,,84398,,
dead sea scrolls,4q320,dead sea scrolls:4q320,,,,84399,,
dead sea scrolls,4q409,dead sea scrolls:4q409,,,,84400,,
dead sea scrolls,4qpsn(4q95),dead sea scrolls:4qpsn(4q95),,,,84401,,
dead sea scrolls,4qpsk(4q92),dead sea scrolls:4qpsk(4q92),,,,84403,,
dead sea scrolls,11qpsb(11q6),dead sea scrolls:11qpsb(11q6),,,,84404,,
dead sea scrolls,11qpsd(11q8),dead sea scrolls:11qpsd(11q8),,,,84405,,
dead sea scrolls,4qjubileesa(4q216),dead sea scrolls:4qjubileesa(4q216),,,,84406,,
dead sea scrolls,4q381,dead sea scrolls:4q381,,,,84407,,
dead sea scrolls,4qps89(4q98g),dead sea scrolls:4qps89(4q98g),,,,84408,,
dead sea scrolls,4q522,dead sea scrolls:4q522,,,,84409,,
dead sea scrolls,11q11,dead sea scrolls:11q11,,,,84410,,
dead sea scrolls,'6q5pap,dead sea scrolls:'6q5pap,,,,84411,,
dead sea scrolls,4qpsb(4q84),dead sea scrolls:4qpsb(4q84),,,,84412,,
dead sea scrolls,1qpsb,dead sea scrolls:1qpsb,,,,84414,,
dead sea scrolls,4qezekb,dead sea scrolls:4qezekb,,,,84415,,
dead sea scrolls,4qpsl(4q93),dead sea scrolls:4qpsl(4q93),,,,84416,,
dead sea scrolls,4qlorilegium(4q174),dead sea scrolls:4qlorilegium(4q174),,,,84417,,
dead sea scrolls,4qmidreschata-b(4q174 + 4q177),dead sea scrolls:4qmidreschata-b(4q174 + 4q177),,,,84418,,
dead sea scrolls,4qcatenaa(4q177),dead sea scrolls:4qcatenaa(4q177),,,,84419,,
dead sea scrolls,4qhc(4q429),dead sea scrolls:4qhc(4q429),,,,84420,,
dead sea scrolls,masezek,dead sea scrolls:masezek,,,,84421,,
dead sea scrolls,4qpsa(4q83),dead sea scrolls:4qpsa(4q83),,,,84422,,
dead sea scrolls,4qpsc(4q85),dead sea scrolls:4qpsc(4q85),,,,84423,,
dead sea scrolls,4qpsq(4q98),dead sea scrolls:4qpsq(4q98),,,,84424,,
dead sea scrolls,4qpsr(4q98a),dead sea scrolls:4qpsr(4q98a),,,,84425,,
dead sea scrolls,4qpss(4q98b),dead sea scrolls:4qpss(4q98b),,,,84426,,
dead sea scrolls,'5/6 hev ps,dead sea scrolls:'5/6 hev ps,,,,84427,,
dead sea scrolls,11qpsc(11q7),dead sea scrolls:11qpsc(11q7),,,,84428,,
dead sea scrolls,11qpse(11q9),dead sea scrolls:11qpse(11q9),,,,84429,,
dead sea scrolls,maspsa,dead sea scrolls:maspsa,,,,84430,,
dead sea scrolls,xqphyl,dead sea scrolls:xqphyl,,,,84441,,
dead sea scrolls,4qdeutj,dead sea scrolls:4qdeutj,,,,84449,,
dead sea scrolls,4qdeutk,dead sea scrolls:4qdeutk,,,,84450,,
dead sea scrolls,4qdeutl,dead sea scrolls:4qdeutl,,,,84451,,
dead sea scrolls,4qdeutn,dead sea scrolls:4qdeutn,,,,84452,,
dead sea scrolls,4qphyl,dead sea scrolls:4qphyl,,,,84453,,
dead sea scrolls,4qphyl a,dead sea scrolls:4qphyl a,,,,84459,,
dead sea scrolls,4qphyl i,dead sea scrolls:4qphyl i,,,,84462,,
dead sea scrolls,4qphyl m,dead sea scrolls:4qphyl m,,,,84466,,
chariton,history,chariton:history,,,,84479,,
scriptores historiae augustae,did. jul.,scriptores historiae augustae:did. jul.,,,,84480,,
scriptores historiae augustae,geta,scriptores historiae augustae:geta,,,,84482,,
scriptores historiae augustae,gord.,scriptores historiae augustae:gord.,,,,84485,,
demosthenes,de physiognomonia,demosthenes:de physiognomonia,,,,84490,,
ps.-cicero,de historia,ps.-cicero:de historia,,,,84495,,
martial,ep.,martial:ep.,,,,84501,,
demetrius,"222, theophr. fr.696 fortenbaugh","demetrius:222, theophr. fr.696 fortenbaugh",,,,84503,,
plutarch,de prof. virt.,plutarch:de prof. virt.,,,,84505,,
aelius aristides,or. rom.,aelius aristides:or. rom.,,,,84506,,
magic bowls,bo,magic bowls:bo,,,,84507,,
anon.,šāyast-ne-šāyast,anon.:šāyast-ne-šāyast,,,,84510,,
anon.,škand gumānīg wizār,anon.:škand gumānīg wizār,,,,84518,,
anon.,martyrs of tur berain,anon.:martyrs of tur berain,,,,84523,,
anon.,mar-jabalaha (bedjan),anon.:mar-jabalaha (bedjan),,,,84524,,
zoroastrian literature,ābān yašt,zoroastrian literature:ābān yašt,,,,84526,,
zoroastrian literature,ayādgār ī wuzurgmihr,zoroastrian literature:ayādgār ī wuzurgmihr,,,,84528,,
anon.,menoy ī xrad,anon.:menoy ī xrad,,,,84529,,
zoroastrian literature,anthologies of zādspram,zoroastrian literature:anthologies of zādspram,,,,84530,,
anon.,inscription of kirdīr,anon.:inscription of kirdīr,,,,84540,,
anon.,rivāyat ī emed ī ašwahištān,anon.:rivāyat ī emed ī ašwahištān,,,,84541,,
anon.,rivāyat of ādur farnbāg,anon.:rivāyat of ādur farnbāg,,,,84542,,
anon.,liber scholiorum,anon.:liber scholiorum,,,,84544,,
anon.,kārnāmag,anon.:kārnāmag,,,,84551,,
anon.,martyrs of karka of beth slok,anon.:martyrs of karka of beth slok,,,,84555,,
zoroastrian literature,td,zoroastrian literature:td,,,,84560,,
anon.,history of the holy mar main,anon.:history of the holy mar main,,,,84562,,
anon.,"bm132947+, 168´-169´","anon.:bm132947+, 168´-169´",,,,84563,,
mandaean magic texts,drower,mandaean magic texts:drower,,,,84564,,
anon.,martyrs of gilan,anon.:martyrs of gilan,,,,84566,,
anon.,warda,anon.:warda,,,,84568,,
anon.,inscription of paikuli,anon.:inscription of paikuli,,,,84573,,
cicero,institutes of justinian,cicero:institutes of justinian,,,,84574,,
anon.,"bm132947+, 85-88","anon.:bm132947+, 85-88",,,,84577,,
anon.,manichaean fragments,anon.:manichaean fragments,,,,84578,,
anon.,res gestae,anon.:res gestae,,,,84582,,
anon.,great slaughter,anon.:great slaughter,,,,84583,,
manuscripts,"british library, add.","manuscripts:british library, add.",,,,84589,,
ancient near eastern textsto the netherword,to the netherword,ancient near eastern texts:to the netherword:,,,,84592,,
anon.,martyrdom of mark,anon.:martyrdom of mark,,,,84594,,
theophilus of antioch,translatio of philip,theophilus of antioch:translatio of philip,,,,84600,,
justin,[cohortatio ad graecos],justin:[cohortatio ad graecos],,,,84602,,
aelian,leucippe and clitophon,aelian:leucippe and clitophon,,,,84603,,
apion,aigyptiaka,apion:aigyptiaka,,,,84605,,
seneca,rhetorica ad herennium,seneca:rhetorica ad herennium,,,,84606,,
philostephanus,frag.,philostephanus:frag.,,,,84607,,
posidippus,frag.,posidippus:frag.,,,,84608,,
aeschylus,varia historia,aeschylus:varia historia,,,,84609,,
timokles,frag.,timokles:frag.,,,,84610,,
anon.,"apocalypse of zephnia, sahidic","anon.:apocalypse of zephnia, sahidic",,,,84611,,
anon.,"apocalypse of zephaniah, akhmimic","anon.:apocalypse of zephaniah, akhmimic",,,,84612,,
new testament,"1 xxxix,","new testament:1 xxxix,",,,,84613,,
callisthenes,praxeis alexandrou,callisthenes:praxeis alexandrou,,,,84614,,
papyri,"18, ll.","papyri:18, ll.",,,,84616,,
cleodemus malchus,ap. josephus,cleodemus malchus:ap. josephus,,,,84618,,
alexander polyhistor,on the jews,alexander polyhistor:on the jews,,,,84619,,
(ps.-)eupolemus,frag.,(ps.-)eupolemus:frag.,,,,84620,,
pappus of alexandria,"fr., dk86","pappus of alexandria:fr., dk86",,,,84621,,
theodotus,frag.,theodotus:frag.,,,,84622,,
artapanus of alexandria,frag.,artapanus of alexandria:frag.,,,,84623,,
cicero,"ap. stobaeus, ecl.","cicero:ap. stobaeus, ecl.",,,,84625,,
galen,epistulae,galen:epistulae,,,,84626,,
philo of alexandria,"125 xiii,","philo of alexandria:125 xiii,",,,,84627,,
ausonius,ordo urbium nobilium,ausonius:ordo urbium nobilium,,,,84628,,
pherecydes of samos,frag.,pherecydes of samos:frag.,,,,84629,,
porphyry,quaestiones homericae,porphyry:quaestiones homericae,,,,84630,,
lucian,eikones,lucian:eikones,,,,84631,,
hecataeus of abdera,de indolentia,hecataeus of abdera:de indolentia,,,,84632,,
paulinus of nola,carmen de bello aegyptiaco,paulinus of nola:carmen de bello aegyptiaco,,,,84633,,
athanasius,[synopsis],athanasius:[synopsis],,,,84634,,
clement of alexandria,in jude,clement of alexandria:in jude,,,,84635,,
papyri,british museum ea,papyri:british museum ea,,,,84637,,
papyri,p.anastasi 3,papyri:p.anastasi 3,,,,84641,,
papyri,p.dem. saq.,papyri:p.dem. saq.,,,,84643,,
papyri,p.dem. rylands,papyri:p.dem. rylands,,,,84644,,
papyri,p.bm.,papyri:p.bm.,,,,84647,,
john of antioch,fragmenta e libris de caesaribus,john of antioch:fragmenta e libris de caesaribus,,,,84649,,
democritus,fgrh 68,democritus:fgrh 68,,,,84650,,
anon.,gospel according to the hebrews,anon.:gospel according to the hebrews,,,,84657,,
john chrysostom,homiliae in epistula ad romanos,john chrysostom:homiliae in epistula ad romanos,,,,84660,,
anatolius of laodicea,acta alexandrinorum,anatolius of laodicea:acta alexandrinorum,,,,84661,,
ezekiel,frag.,ezekiel:frag.,,,,84662,,
galen,de indolentia,galen:de indolentia,,,,84664,,
john tzetzes,exegesis in homeri iliadem,john tzetzes:exegesis in homeri iliadem,,,,84669,,
iamblichus,de vita phytagorica,iamblichus:de vita phytagorica,,,,84670,,
babylonian talmud,"b. sukkah 51b xlv, 22,","babylonian talmud:b. sukkah 51b xlv, 22,",,,,84673,,
papyri,2465 frag.,papyri:2465 frag.,,,,84675,,
pseudo-tertullian,historia lausiaca,pseudo-tertullian:historia lausiaca,,,,84676,,
nag hammadi,codex laurentianus,nag hammadi:codex laurentianus,,,,84678,,
clement of alexandria,in 1 peter,clement of alexandria:in 1 peter,,,,84679,,
clement of alexandria,in 1 john,clement of alexandria:in 1 john,,,,84680,,
papyri,p.vind. g,papyri:p.vind. g,,,,84681,,
xxiv-xxv,hipparchus,xxiv-xxv:hipparchus,,,,84682,,
chrysippus,"ap. stobaeus, ecl.","chrysippus:ap. stobaeus, ecl.",,,,84684,,
papyri,p.anastasi 1,papyri:p.anastasi 1,,,,84688,,
vita,contra apionem,vita:contra apionem,,,,84689,,
eudorus,frag.,eudorus:frag.,,,,84691,,
beda venerabilis,de locis sanctis,beda venerabilis:de locis sanctis,,,,84692,,
aristotle,ἀπορήματα ὁμηρικά,aristotle:ἀπορήματα ὁμηρικά,,,,84698,,
john damascene,de haeresibus,john damascene:de haeresibus,,,,84699,,
plutarch,arist.-cato maj.,plutarch:arist.-cato maj.,,,,84707,,
plutarch,pub.,plutarch:pub.,,,,84717,,
plutarch,bellone an pace 6,plutarch:bellone an pace 6,,,,84718,,
plutarch,cor.-alc.,plutarch:cor.-alc.,,,,84722,,
hierocles and philagrios the grammaticus,philogelos,hierocles and philagrios the grammaticus:philogelos,,,,84736,,
jacob of sarugon cain and abel,on cain and abel,jacob of sarug:on cain and abel:,,,,84737,,
jacob of sarugon elisha vi,on elisha vi,jacob of sarug:on elisha vi:,,,,84738,,
jacob of sarugon jephthahs daughter,on jephthahs daughter,jacob of sarug:on jephthahs daughter:,,,,84739,,
jacob of sarugon the judgment of solomon,on the judgment of solomon,jacob of sarug:on the judgment of solomon:,,,,84740,,
eustathius,de simulatione,eustathius:de simulatione,,,,84744,,
"prodromos, theodoros",bion prasis,"prodromos, theodoros:bion prasis",,,,84745,,
odo of deuil,de profectione ludovici vii in orientem (berry 1948),odo of deuil:de profectione ludovici vii in orientem (berry 1948),,,,84746,,
william of tyre,chronicon,william of tyre:chronicon,,,,84747,,
zonaras,rhalles and potles 1852-9,zonaras:rhalles and potles 1852-9,,,,84748,,
skylitzes,synopsis historiarum (thurn 1983),skylitzes:synopsis historiarum (thurn 1983),,,,84749,,
anon.,song for the fall of tripolitsa,anon.:song for the fall of tripolitsa,,,,84750,,
anon.louse riddle,louse riddle,anon.:louse riddle:,,,,84751,,
anon.,chanson de roland,anon.:chanson de roland,,,,84752,,
anon.,la queste del saint graal,anon.:la queste del saint graal,,,,84753,,
theophylact of ochrid,poems,theophylact of ochrid:poems,,,,84754,,
"choniates, nicetas",historia,"choniates, nicetas:historia",,,,84755,,
"katrares, john",monody for monodists,"katrares, john:monody for monodists",,,,84756,,
john chrysostom,ascetam facetiis uti non debere,john chrysostom:ascetam facetiis uti non debere,,,,84758,,
john chrysostom,in ep. ad eph.,john chrysostom:in ep. ad eph.,,,,84759,,
arethas of caesarea,scholion,arethas of caesarea:scholion,,,,84761,,
anon.,aeneas romance,anon.:aeneas romance,,,,84762,,
"gurgani, fakhruddin",vis and ramin,"gurgani, fakhruddin:vis and ramin",,,,84764,,
"balsamon, theodore","rhalles and potles 1952-9, ii","balsamon, theodore:rhalles and potles 1952-9, ii",,,,84765,,
george acropolitis,chroniki syngraphi,george acropolitis:chroniki syngraphi,,,,84766,,
various,apophthegmata patrum,various:apophthegmata patrum,,,,84767,,
"basilakes, nikephoros",progymnasmata,"basilakes, nikephoros:progymnasmata",,,,84768,,
"choniates, nicetas",monody on ioannes belissariotes,"choniates, nicetas:monody on ioannes belissariotes",,,,84769,,
"mesarites, nicholas",epitaphios for the most blessed and holy of monks john mesarites,"mesarites, nicholas:epitaphios for the most blessed and holy of monks john mesarites",,,,84770,,
"rakendytes, joseph",synopsis de arte rhetorica,"rakendytes, joseph:synopsis de arte rhetorica",,,,84771,,
arethas of caesarea,opera,arethas of caesarea:opera,,,,84772,,
